1021,1994-04-08,"Depeche Mode, Vélez Sarsfield","Av. Juan B. Justo 8900, Buenos Aires",Venue: Vélez Sarsfield;Genre: Alternative/Indie Rock;Genre: Synth Pop;Artist: Depeche Mode,"Empezaba el segundo año en la Universidad. Éramos compañeros con Javier, Luciano y Diego B, pero jamás coincidíamos los cuatro en alguna materia, salvo Contabilidad.\n\nÉramos los más descontrolados; cantábamos, gastábamos a los otros (sin ofender a nadie, más que nada entre nosotros), nos enojábamos por las mismas cosas, nos reíamos de lo mismo. Ibamos a imponer, ya con Luciano salíamos de mi casa e íbamos caminando, y la gente miraba mucho debido a nuestra imagen. Mucho descontrol las primeras semanas. Falté miércoles, jueves y viernes de la segunda semana porque Depeche Mode venía a tocar en Vélez Sarsfield.\n\nSalimos un miércoles a la tarde con Diego T, nuestro destino era el Hotel Sheraton. Con la esperanza de ver o conocer gente (mujeres) nueva, y ver a algún miembro del grupo aunque sea de lejos; íbamos con mochilas, libro 'Strangers' adentro, un buzo, un walkman y una cámara de fotos.\n\nNos encontramos con Javier y con Martín los dos días, uno de ellos en Congreso, día en el que Javier se fue todo de blanco (jeans, camisa), pero campera de cuero negra. En general, los fans eran bastante Depeche, o sea, no muy technosos o no muy Techno Pop, en todo caso.\n\nNos quedamos hasta las tres de la mañana y yo pude agarrar una lapicera que Dave Gahan arrojó desde la ventana de su habitación. Cuando Depeche Mode entraron al hotel, nos engañaron porque entraron por el lado de atrás, y solo algunos fans pudieron verlos. Encima, después los fans de Ramos de Depeche Mode lloraban porque no habían podido ver a no sé quién, mientras habían visto a casi todo el grupo de cerca.\n\nCuando cayó la noche, los fans comenzaron a cantar varios temas de Depeche Mode y nosotros no cantamos ni uno. Al otro día llegamos al Sheraton al mediodía o poco después, y ya había gente, hacía calor y todo fue distinto.\n\nÍbamos a cada rato a la puerta trasera; después volvíamos al frente; nadie se asomaba. Nos movimos a un costado a descansar y en una puerta había dos promotoras, bastante atractivas, que estaban a cargo de una exposición de golosinas. Una de ellas nos invitó a entrar y aceptamos solamente para ver si podíamos entrar al hotel de alguna manera.\n\nDentro del hall nos dieron unos volantes y afiches, y en la puerta de la exposición nos dijeron que para entrar debíamos sacar una credencial en un puesto. Nos dirigimos a ese puesto y nos preguntaron si éramos minoristas o mayoristas. Ante la imposibilidad de entrar, nos quedamos por ahí dando vueltas y un tipo nos echó.\n\nYa eran como las siete de la tarde cuando nos enteramos de que Depeche Mode iban a salir del lugar por la puerta trasera. Después de un rato, se abrieron las puertas, hicimos filas paralelas para sacar fotos, y las dos camionetas Trafic salieron a tal velocidad que ni salieron en las fotos de Diego T. A partir de ese momento, caos y locura; todos empezamos a correr atrás de las camionetas, y a las tres cuadras nos dimos por vencidos.\n\nUn chico nos dijo que Dave Gahan había estado en Patio Bullrich, que él lo había visto y había hablado con él. Pensamos que el resto del grupo podía dirigirse a ese mismo lugar y fuimos con Diego, Javier y Martín caminando por Libertador con carteles de la gira de Depeche Mode de fondo.\n\nLlegamos y comenzamos a buscar una Trafic en el estacionamiento; un guardia nos alcanzó, pero le aclaramos todo y lo entendió. Fui a un drugstore y le pregunté a la chica si había estado en ese negocio Dave Gahan y me dijo que sí, que habían comprado 'papel para cigarrillos' y encendedores. Dimos vueltas un rato largo, pero no estaban ahí. También fuimos a las Galerías Pacífico, pero tampoco encontramos a nadie. Volvimos al Sheraton y nos quedamos un rato más.\n\nNos encontramos con Damián (el Brasilero Electro Metal), y nos comentó que los DM iban a estar en Morocco, entonces fuimos allí con unos cuantos fans de DM a esperar, pero no pasó nada. De ahí fuimos a un restaurant donde se suponía que habían visto a Martin Gore, pero tampoco. Volvimos a Morocco, pero ya eran más de las dos de la mañana y no podíamos estar parados, estábamos realmente destruidos. Volvimos.\n\nUna de las dos noches fuimos con Javier y Diego a buscar hoteles de DM y nos pasaron como una cosa recorriendo una zona bastante extensa y nos llevaron un par de carteles, cada uno.\n\nNo lo podíamos creer; era de noche y fueron o eran dos días en los cuales nos desligamos de todas nuestras obligaciones. Todos estaban durmiendo, trabajando o estudiando y nosotros frente al hotel, por Florida, en shopping centers, frente al Morocco o en una calle común sacando afiches. Muy buenos momentos.\n\nEl jueves fuimos al recital en Vélez, y colmó y superó todas nuestras expectativas. Conseguimos entrar a la tarde con Diego y Luis, porque éramos socios y presenciamos, en forma medio ilegal, la prueba de sonido, escondidos en las tribunas.\n\nEl show fue más electrónico de lo que esperábamos, estuve a cuatro personas de la valla, casi muero por la presión, no le dieron mucho a la guitarra, se me cayeron las lágrimas cuando tocaron 'Somebody' y sobre todo 'A Question Of Lust' (las dos cantadas por Martin junto a 'Condemnation' y 'I Want You Now'). 18 temas en total, no todo el último álbum.\n\n'Behind The Wheel', 'Stripped', 'Never Let Me Down Again', 'Policy Of Truth' y 'A Question Of Time' y una versión muy buena de 'World In My Eyes'. Excelente (Al otro día estábamos destruidos, ¡y encima empezábamos el curso para el First Certificate de Inglés!).",/images/1994-DepecheMode-VelezSarsfield-08-04-94.webp;/images/1994-DepecheMode-VelezSarsfield-08-04-94b.webp;/images/1994-DepecheMode-VelezSarsfield-08-04-94c.webp;/images/TheFirstReport_013a.webp;/images/TheFirstReport_013b.webp;/images/TheFirstReport_014a.webp;/images/TheFirstReport_014b.webp;/images/TheFirstReport_015a.webp;/images/TheFirstReport_015b.webp;/images/TheFirstReport_016a.webp
1022,1994-04-16,The Probe (Fracaso Nro. 1),"Hipólito Yrigoyen 3750, Buenos Aires",Venue: The Probe;Artist: Avant Press;Artist: Codex;Artist: Diego Cid;Artist: Santos Inocentes,"Salimos esa noche con Javier, Diego, Gonzalo, Luciano, Laura, Marcelo, Natalia, Nerina, Diego T y Diego B con destino incierto.\n\nNos contaron que iba a tocar Codex, Avant Press y Santos Inocentes en The Probe, e iba a estar Diego Cid como DJ invitado, así que, sin dudar un instante, nos dirigimos allí.\n\nCuando llegamos había demasiada gente, y ni nos pusimos en la cola para entrar de algún otro modo. Estuvimos como tres horas esperando y no podíamos entrar; cuando al fin lo hicimos, sabíamos que todavía no habían tocado los grupos, y nos querían cobrar entrada.\n\nComo eran casi las 4.30 de la mañana, dimos la vuelta y nos fuimos a caminar por ahí, a comer cualquier golosina y tomar algo.",/images/1994-TheProbe-16-04-94.webp;/images/1994-TheProbe-16-04-94b.webp;/images/TheFirstReport_017b.webp
1023,1994-04-22,"DM Party, Cartujas","Av. De Mayo 432, Ramos Mejía",Venue: Cartujas;Genre: EBM;Genre: Industrial;Genre: Synth Pop;Genre: Rave,"El viernes 22 de abril de 1994 se hizo una fiesta Depeche Mode en Cartujas, un pub horrible en Ramos; nos juntamos con Javier, Luis, Valeria y Diego T y fuimos a imponer.\n\nLa gente era bastante fea, y algunos ignorantes hacían pogo con 'Rush'. Pasaron miles de temas de Depeche Mode de todas las épocas, en vivo y en estudio. Nosotros bailamos preferentemente los viejos. Fui a pedir a la cabina The Prodigy o por lo menos Techno Pop más golpeado, pero la gente solo quería Depeche.\n\nDespués de un rato de pasar temas como 'Rerun Time' o 'Rhythm Of Time' de Front 242, Diego T se puso a hablar con una amiga de Javier y después no se la pudo sacar de encima. En ese momento pasaron 'Jericho' y 'Everybody In The Place' y yo fui el único que bailó a la velocidad adecuada. Estuvo perfecto.",/images/1994-Cartujas-22-04-94.webp;/images/TheFirstReport_018a.webp
1024,1994-04-30,"Unidad de Transmisión, Casa Suiza + La Constitución","Rodríguez Peña 252-254, Buenos Aires",Venue: Casa Suiza;Venue: La Constitución;Genre: EBM;Genre: Industrial;Genre: Acid House;Genre: Deep House;Genre: House;Genre: Tribal House;Artist: Unidad de Transmisión,"El sábado 30 de abril tocó Unidad de Transmisión en Casa Suiza. Fuimos con Leonardo, Diego G, Gonzalo, Luciano, Laura, Marcelo y Natalia, Diego T, Hernán y Javier.\n\nNo sé exactamente cuándo fue, pero estábamos tomando algo en un kiosco y nos insultaron desde un auto. Con la lata de Coca Cola en la mano empezamos a caminar hacia el auto, Javier y yo. Les gritamos todos las puteadas habidas y por haber. Me acuerdo que grité: Guitarras a la hoguera! Rockero de mierda!\n\nNos quedamos tan calientes que, cuando íbamos caminando por Congreso, había unos conchetos hablando y se escuchó un insulto, (pero no dirigido a nosotros), y Javier se dio vuelta y encaró al grupo diciendo 'Que te pasa la concha de tu hermana?'\n\nAl principio había mucho canto gregoriano; después tocó Unidad de Transmisión, solo seis o siete temas lo cual no fue suficiente por el valor de la entrada, pero hay que apoyar a estos chicos.\n\nA la salida, nos separamos; Leo, Gonzalo y Hernán volvieron para Ramos, Luciano y Laura se fueron y con Javier, Diego T y Cybertron nos fuimos a bailar a un lugar medio modernoso que se llamaba 'La Constitución'.\n\nMucho Deep y Tribal House. René tenía puesto un vestido negro largo, con muchos CDs pegados, y gritaba al compás de la música. Extrañamente hipnótico el efecto. Nunca más lo volví a ver haciendo eso. Hubo un muy buen bloque Acid House. Un lugar para conocer, no sé si volver.",/images/TheFirstReport_018b.webp
1025,1994-05-06,"Loca Bohemia, Mayo 94","Av. La Plata 727, Buenos Aires",Venue: Loca Bohemia;Genre: EBM;Genre: Industrial;Genre: Synth Pop;Artist: Cyclamen;Artist: Nostromo;Artist: The Other Faith,"Ya en mayo, el viernes 6, otra vez en Loca Bohemia tocaron Cyclamen, Nostromo y The Other Faith.\n\nLuciano aprovechó lo de Casa Suiza para hacer publicidad y Loca Bohemia se llenó de gente, nada que ver con la vez anterior. Salimos de casa con Diego T, Diego B, Pablo y Sergio (de la facultad), Javier, Valeria, Luis, Leonardo y Macarena. Nos dividimos en dos grupos porque Leo estaba con el auto.\n\nNos encontramos con mucha gente y esta vez hubo poco lugar para bailar, más consumo y un contacto con una mujer frustrado por un individuo que estuvo donde no tenía que estar.\n\nMuy bueno Nostromo y Cyclamen, nuestro grupo se destacó bastante en los temas más rápidos, Cybertron subió a bailar y contemplé un curioso efecto sombra humana en la multitud.",/images/1994-LocaBohemia-06-05-94a.webp;/images/1994-LocaBohemia-06-05-94b.webp;/images/1994-LocaBohemia-06-05-94c.webp;/images/TheFirstReport_019a.webp
1026,1994-05-13,"2nd DM Party, Cartujas","Av. De Mayo 432, Ramos Mejia",Venue: Cartujas;Genre: EBM;Genre: Industrial;Genre: Synth Pop,"El viernes 13 se hacía la segunda fiesta Depeche Mode en Ramos porque era el cumpleaños de Dave Gahan. Concurrimos por motivos bastante distintos. Fuimos con Gonzalo, Diego T y Diego (el que se parece a Fanego). Otra vez mucho Depeche, pero esta vez menos gente todavía (no había mujeres con onda).\n\nLástima que no llevamos música porque se hubiera podido imponer con Rave. Nos descontrolamos bastante con Front 242 y con Unidad de Transmisión ('Prisión Virtual').\n\nDiego T siguió siendo acosado por esa mina y se perdió otra vez varios temas. Una noche bastante olvidable.",/images/1994-Cartujas-13-05-94.webp;/images/TheFirstReport_019b.webp
1027,1994-05-21,The Probe (Fracaso Due),"Hipólito Yrigoyen 3750, Buenos Aires",Venue: The Probe,"Al sábado siguiente, calculo que fue el 21, fuimos con Gonzalo y con Javier, a The Probe, no sé muy bien por qué motivo. Salimos de Ramos con Gonzalo, y nos encontrábamos allá con Javier.\n\nNosotros teníamos que hacer cola mientras esperábamos a Javier. Vino una cara conocida a saludar con su hermana y una fan de Depeche Mode, y me preguntaron por la fiesta y les comenté lo deplorable que era. Se ve que ellas también buscaban free pass porque no entraron.\n\nLlegó Javier y el iba a entrar con sus amigos; el tiempo pasaba y con Gonzalo dijimos 'No tenemos free pass, ni ganas de gastar plata'. Entonces nos fuimos.\n\nEl segundo fracaso de la época maldita en que todo parecía salir mal.",/images/TheFirstReport_020a.webp
1028,1994-06-04,"Unidad de Transmisión, Casa Suiza","Rodríguez Peña 252-254, Buenos Aires",Venue: Casa Suiza;Genre: EBM;Genre: Industrial;Artist: Unidad de Transmisión,"El sábado 4 de junio tocaba Unidad de Transmisión en Casa Suiza otra vez. Fuimos, esta vez vino mi hermano. Salimos de casa con Luis, Diego T y Gonzalo. Caminamos por Av. de Mayo hasta la parada. Estábamos esperando el colectivo y pasaron unos en un auto y nos gritaron algo. Ahí nomas grité 'Rockeros de mierda'.\n\nSeguimos caminando en dirección al centro de Ramos, dos cuadras más adelante nos encontramos con una pizzería, yo iba caminando más atrás y cuando los chicos pasaron, me di cuenta de que los tipos se estaban riendo de nosotros. Me detuve y les grité a los chicos que se estaban riendo de nosotros. Mi hermano gritó 'Pizza puto' y yo grité 'Te vas a morir siendo pizzero'. Continuamos caminando. En esa misma cuadra pasaron otros, no sé si en auto o en moto y nos gritaron, ahí también grité 'rockero hijo de puta' o algo similar.\n\nLlegamos a la esquina donde había una parada de colectivos, y la gente nos miraba porque veníamos gritando de todo. Llegó un colectivo. Tenía máquina y le pregunté a los chicos si traían monedas, el colectivo arrancó y se fue.\n\nResultado: le grité 'Te vas a morir siendo colectivero!'. Diego y Gonzalo se cagaban de risa. Seguimos caminando, llegamos a Alvarado y nos putearon de una camioneta, grité 'Me cago en este país de mierda!' en el silencio que reinaba en el lugar, la gente miraba con cierto temor.\n\nUnidad de Transmisión tocaron más temas, uno medio Rave nuevo muy alucinante, como siempre un grupito de ignorantes bailaron haciendo pogo. Lo que si hubo fue menos gente que la vez anterior (El 30 de Abril estuvo lleno).\n\nA la vuelta nos bajamos del tren, y dos cabezas nos dijeron algo acerca de los peinados. Mi último grito de la salida fue 'Se van a morir arriba del tren!'. Después, íbamos caminando por Avenida de Mayo y pasan unos en un auto y gritan 'Gorila', mi hermano se hizo cargo y gritó 'Putooooo!'. El tipo que manejaba dio la vuelta y fue a saludar a un tipo que caminaba por ahí.",/images/TheFirstReport_020b.webp;/images/TheFirstReport_027a.webp
1029,1994-06-11,New Freedom (Fracaso Nro. 3),"Avenida del Libertador y Paroissien, Buenos Aires",Venue: New Freedom,"Un sábado salimos a conocer una disco nueva que se llama New Freedom. Lamentablemente, hubo una equivocación debido a que aterrizamos en Avenida Libertador, no sé bien a qué altura, y pensamos que estábamos lejos de la dirección, pero resulta que después de la General Paz, Avenida Libertador cambia de nombre y comienza de cero y se llama Avenida del Libertador.\n\nConclusión: estábamos a ocho cuadras y nos tomamos un colectivo que iba para el lado que bajaba Avenida Libertador. Se puso a llover y nos quedamos literalmente boludeando por la Av. 9 de Julio.",/images/TheFirstReport_021a.webp
1030,1994-06-18,New Freedom,"Avenida del Libertador y Paroissien, Buenos Aires",Venue: New Freedom;Genre: Reggae;Genre: Acid House;Genre: Synth Pop,"Al otro sábado, ya sabiendo bien cómo ir al lugar, salimos como de costumbre de la casa de Luciano con Diego T y Hernán. Como llegamos temprano, nos pusimos a escanear la zona. Después volvimos y subimos la escalera negra móvil.\n\nEntrada fácil, pagamos todos cinco pesos. Al principio, mucho reggae, muy poca gente. Después llegaron Laura, con Mariano y una amiga.\n\nEmpezaron a pasar unos temas Acid House, y después de un bloque Techno Pop (Visage, New Order, Cetu Javu, Depeche Mode), la amiga de Mariano quería transar conmigo. El problema no era que fuese lesbiana, aunque más o menos, sino que encima era una chica muy fea. Entonces no.",/images/TheFirstReport_021b.webp
1031,1994-06-25,L'Inferno + Taj Mahal (Fracaso doble),"Alsina 940, Buenos Aires",Venue: L'Inferno;Venue: Taj Mahal,"Otro sábado salimos decididos a conocer L'Inferno, nos encontramos con Diego T, Diego B, Luciano y yo en Alsina y 9 de Julio directamente con Laura y Mariano.\n\nTeníamos unas tarjetas, y fuimos a la cola que se movía rapidísimo. El lugar parecía alucinante y esa cantidad de gente no se veía todos los días. El de la entrada nos dijo que teníamos que esperar que venga un tal 'Perro' para poder pasar (una forma elegante de cortarnos el rostro).\n\nEsperamos un rato, volvimos a la puerta y otro de seguridad nos dijo que el 'Perro' no trabajaba los sábados, y que las entradas que teníamos eran para el viernes. Con toda la bronca nos fuimos, porque teníamos entradas para otro lugar que se llama Taj Mahal.\n\nNos tomamos un taxi porque el maldito colectivo falló (como siempre). Llegamos, hicimos la cola y el de la puerta nos dijo que nuestras entradas ya no servían para entrar gratis. Como era tarde, no entramos y nos fuimos en retirada decadente. Por culpa de terceros fracasábamos una vez más.\n\n Nos sentíamos humillados e indignados. Mejor no acordarse...",/images/1994-LInferno-94.webp;/images/1994-LInferno-94b.webp;/images/TheFirstReport_022a.webp;/images/TheFirstReport_022b.webp
1032,1994-07-03,Noches Alternativas,"TBC, Buenos Aires",Venue: Noches Alternativas;Genre: Alternative/Indie Rock;Genre: Gothic Rock;Genre: Post Punk;Genre: Synth Pop;Genre: EBM;Genre: Industrial;Artist: Valkiria,"Exactamente el día del cumpleaños de Diego T, abría un lugar de los dueños, no sé si el dueño de Lipsy. El pelado de la barra dijo que se iba a llamar 'Noches Alternativas', un nombre que no prometía mucho. Habíamos quedado en encontrarnos en Ramos con todos los chicos.\n\nEstábamos en la casa de Diego con Luis, Valeria, Florencia y Martín. Se hacía tarde y teníamos que salir; yo había llevado el maxi de 'Temple Of Dreams' de Messiah, y 'No Good', pero cuando abrí la bolsita me di cuenta de que me había confundido.\n\nVolvimos a casa con Luis caminando porque queríamos que suene 'No Good'! Llegamos a la casa de Diego y ya era tarde. Florencia y Martín tardaron en darse cuenta de que nos queríamos ir a bailar, y llegamos tarde a Ramos. Los demás ya se habían ido. Tomamos el 96, llegamos a Liniers, subimos al puente y había un 21. Subimos y el chofer me dijo que no nos dejaba, que tomáramos el 28.\n\nBajamos del colectivo, este arrancó y veo que sale una cabeza de una ventanilla; pensé inmediatamente que era un argento rockero que iba a gritar algo. Me equivoqué, era Luciano y emitío un grito desesperado. Imagínense el resto. Esperamos otro, y después de todo, llegamos al fucking lugar. Entramos, entrada barata (parecía un baile de una escuela por los pupitres en la entrada). Adentro, oscuridad y música Dark, tocó Valkiria; no me gustó.\n\nCada vez que sonaba algún tema de Depeche Mode o algo bueno ('What's on Your Mind') el volumen era bajado drásticamente. Nos bancamos mucha música de mierda. Pero en el momento en que sonó 'Mindphaser' con el volumen adecuado, nos descontrolamos totalmente.\n\nLástima que una dark tiró un tablón al piso, se cortó la música, nos pusimos a insultar el lugar, yo grité mi lema (Guitarras a la hoguera!). Retiramos nuestros CD's y nos fuimos. Los darkies nos odian. ",/images/TheFirstReport_023b.webp;/images/TheFirstReport_024a.webp;/images/TheFirstReport_024b.webp
1033,1994-07-17,"Fellini, Julio 1994","Bartolomé Mitre 1851, Buenos Aires",Venue: Fellini;Genre: Deep House;Genre: Tribal House;Genre: Synth Pop;Genre: EBM;Genre: Rave,"Ya había terminado la época de fracasos, por suerte. Uno de esos sábados nos enteramos de que había abierto Fellini, una disco en el centro, cerca de Congreso, y teníamos posibilidades de entrar gratis. Hablé por teléfono con Javier y con Gonzalo para ir. Mi hermano, Valeria, Diego y Carolina iban a ir al Edén en Ramos.\n\nDespués Gonzalo se echó atrás, y Javier también. Fui a la casa de Luciano y salimos para allá. Nos encontramos con Laura y fuimos al lugar. Éramos siete, tres chabones, cuatro minas; entramos todos gratis.\n\nAl principio poca gente, mucho Deep House y sonido Murk, después, Techno Pop y hasta EBM: 'Enjoy The Silence', 'Until Death (Us Do Part)' y 'Never Stop' de Front 242, Nitzer Ebb, New Order, 'Have In Mind', 'Fade To Grey', 'Face To Face', Talk Talk y con lo que más me descontrolé fue con 'Move Any Mountain'. Una frase que quedó 'Faltaron un par de palos, tipo Prodigy' (Gerardo ex-DJ de Lipsy)\n\nAl otro día intercambiamos las experiencias de la noche anterior con mi hermano, que había ido al Edén. Me comentó que, además del comercio habitual y un extenso bloque al estilo Luis Miguel-esque, habían pasado Techno Pop, dos temas EBM (Imagínense cuáles), Dye Witness y The Prodigy.\n\nEvidentemente, había que ir a imponer. Así fue como el sábado siguiente nos juntamos para ir y terminamos dentro de dicho lugar con Diego, Carolina, Javier, Cybertron, Gonzalo, una amiga, Fernando y su novia.\n\nAl principio nos dedicamos a joder, y a tomar algo y bailar algún tema bueno. Al final quedó toda la pista para nosotros. Techno Pop bastante, cinco o seis temas de Depeche Mode, Noname 'Fashion', Cetu Javu, Camouflage, New Order, Soft Cell, Candy Flip, los dos EBM de siempre, más 'Out Of Space' y 'No Good'. Con estos dos alcancé gran velocidad de movimientos. ",/images/TheFirstReport_025a.webp;/images/TheFirstReport_025b.webp
1034,1994-08-12,Teatro Santa María,"Montevideo 842, Buenos Aires",Venue: Teatro Santa María;Genre: Synth Pop;Genre: Rave;Artist: Avant Press;Artist: Codex;Artist: Macross,"El viernes 12 de agosto tocaba Codex y Avant Press en el Teatro Santa María, en el centro. Mi hermano no iba, tampoco iba ninguno de mis amigos.\n\nHablé con Silvia por teléfono y me dijo que estaba cansada, y yo había perdido toda esperanza de ir. De repente me dice '¡Vamos!' Llegamos un poco tarde; había afiches que decían Avant Press, Codex y Macross. En la entrada me dicen que tocaba Codex, Macross. Yo escuchaba pop.\n\nEntramos, había butacas, bastante gente y algo muy importante: Macross, un grupo muy Rave, un sintetizador, un sampler y tres tipos que, después de un momento en el tema en que la melodía quedaba sola en un corte, percusión rápida y poderosa y voces aceleradas, los del grupo se ponían a bailar y dejaban a las máquinas solas.\n\nDespués tocó Codex, estuvo muy bueno. Proyectaban imágenes gloriosas (Robotech, Anime) en una pantalla atrás del escenario.",/images/1994-TeatroSantaMaria-12-08-94.webp;/images/TheFirstReport_030b.webp
1035,1994-08-13,The Age of Communication,"Marcelo Torcuato de Alvear 405, Buenos Aires",Venue: The Age of Communication;Artist: DJ Union;Genre: House;Genre: Deep House;Genre: Tribal House,"El sábado 13 de agosto fuimos con Silvia a Fellini, donde nos íbamos a encontrar con amigos de ella, Diego, Carolina, Gonzalo, Javier, Luciano y Laura. Llegamos un poco más tarde de lo previsto.\n\nNos encontramos con Javier y Gonzalo y nos pusimos en la cola. Después llegaron Luciano con Laura y entraron directamente. No podíamos entrar porque Javier insistió al tipo de la puerta con que llame a una tal Marina. Después llegaron Diego y Carolina y decidimos hacerle caso a Javier, y nos fuimos a The Age of Communication.\n\nUno de los lugares más locos a los que fui, con distintos salones, repartidos en un caserón viejo, pista con forma de L, biblioteca, negocios de ropa rara; bailé poco, subimos con Silvia a la biblioteca, dibujamos un poco y había una mesa en la que se podía escribir y ella dejó mensajes en alemán. Conocimos la terraza y nos habremos ido media hora antes de que termine porque era mucho para nosotros.",/images/1994-AgeOfCommunication.webp;/images/TheFirstReport_030a.webp
1036,1994-08-20,"Fellini, Agosto 1994","Bartolomé Mitre 1851, Buenos Aires",Venue: Fellini;Genre: Deep House;Genre: Techno;Genre: Trance;Genre: Synth Pop;Genre: Rave,"Un sábado de agosto fuimos con Javier, Luis y Valeria a Fellini. Al principio, Deep House y Trance, después Techno Pop viejo, después de dos temas Trance acelerados, Depeche Mode, The Shamen ('LSI' y 'Boss Drum'), bastante descontrol con este último.\n\nEl lugar se llenó de gente; también había muchos industriales.",/images/TheFirstReport_031a.webp
1037,1994-08-27,"Fifth Avenue, Agosto 94","Cabildo y Juramento, Buenos Aires",Venue: Fifth Avenue;Genre: Dance;Genre: Trance;Genre: Tribal House;Genre: Synth Pop;Genre: EBM;Genre: Acid House;Genre: New Beat,"A fines de agosto fuimos con Silvia a bailar a Fifth Avenue en Belgrano, porque una amiga le había recomendado el lugar. Típica disco concheta, buena iluminación y buen sonido. Un sector de la gente estaba vestido de negro.\n\nMucho Dance, Trance, Tribal al principio. Nos divertimos mucho; ella me hizo probar un Tía María, pero no me gustó. Pasaron un poco de Acid House, algo de New Beat (16 Bit, 'Electrica Salsa'), Techno Pop (Cetu Javu, Depeche Mode, New Order), 'Headhunter', 'Join In The Chant (Burn!)' y 'Los Niños Del Parque'.\n\nEstos últimos dos los bailé yo y un industrial nada más; eso fue bastante imponente. No nos quedamos hasta el final, nos fuimos un rato antes.",/images/TheFirstReport_031b.webp
1038,1994-09-03,"Fifth Avenue, Septiembre 94","Cabildo y Juramento, Buenos Aires",Venue: Fifth Avenue;Genre: Dance;Genre: Tribal House;Genre: Synth Pop;Genre: EBM;Genre: Rave,"El sábado siguiente arreglamos otra vez para ir a Fifth Avenue con Silvia, Alejandra, Javier, Gonzalo y unos amigos de Silvia. Diego T no podía venir porque estaba enfermo, Diego B no quería venir porque estaba dormido, entonces después de una tarde de sábado colgando del teléfono para armar un grupo de gente para salir por la noche, tuve que llevar a mis viejos a la casa de mis tíos en Flores; después volví a buscar a los chicos, y finalmente salimos. Nos encontramos en Ramos con los amigos de Silvia, una pareja que estaba en auto; entonces Silvia y Alejandra fueron en auto y yo en la F-100, con Javier y Gonzalo. Habíamos puesto un cassette con mucho Rave y estuvimos todo el viaje con Rave y Hardcore a todo volumen.\n\nLlegamos y fuimos a un McDonald's o un Burger King a comer algo. A la salida, estábamos caminando por Cabildo; yo iba con Silvia, miro para adelante y estaban Jessica y la hermana mirándome fijamente. Yo me hice el que no me di cuenta y seguí de largo.\n\nEntramos y las entradas, que nos habían dado no eran free passes como decían. Esta vez la música cambió un poco. Hubo un poco más de cosas desubicadas. Nos divertimos mucho; Silvia se descontroló bastante. Al final pasaron New Beat, industrial y después no me acuerdo porque me fui de la pista.\n\nCuando volví, estaban pasando 'Who Is Elvis?'; habían pasado dos temas de The Shamen y nos recontra descontrolamos con Gonzalo con un tema muy acelerado que no conocíamos. Mucha gente estaba mirando.",/images/TheFirstReport_032a.webp;/images/TheFirstReport_032b.webp
1039,1994-09-24,The Probe,"Hipólito Yrigoyen 3750, Buenos Aires",Venue: The Probe;Genre: Acid House;Genre: Dance;Genre: EBM;Genre: Industrial;Artist: Fase Uno;Artist: Vrektoor,"En septiembre del 94, estuve tres sábados sin salir a bailar después de la última vez en Fifth Avenue.\n\nUn domingo fuimos con Luis al Parque Rivadavia, nos encontramos con Luciano y con Pablo de Vrektoor, que nos dio free passes para The Probe. El sábado siguiente fuimos con Javier y Gonzalo a The Probe y esta vez pudimos entrar y gratis, la proverbial vencida.\n\nTocaron Vrektoor y Fase Uno. La estructura de la disco es de lo mejor que vi. Sonido perfecto, comparable a Lagarto. Mucho Dance, nada de guitarras. Sala de arte, anfiteatro. Vrektoor y Fase Uno cada vez peor, mucha gente, el lugar completamente lleno, toda la movida alternativa.\n\nSubimos y pasaron un tema Acid, después 'Headhunter', 'Never Stop!' y 'Monkey Say, Monkey Do'. Después se fueron de tema con cosas más Dance. Bastante bueno por no pagar nada.",/images/TheFirstReport_033b.webp
